,city,object,type,geometry,lat,lon
335,Москва,amenity,cafe,POINT (37.4826248 55.6316931),55.6316931,37.4826248
336,Москва,amenity,cafe,POINT (37.7778068 55.7905666),55.7905666,37.7778068
337,Москва,amenity,cafe,POINT (37.8212318 55.6445021),55.6445021,37.8212318
338,Москва,amenity,cafe,POINT (37.6325579 55.7302962),55.7302962,37.6325579
339,Москва,amenity,cafe,POINT (37.5907705 55.7363186),55.7363186,37.5907705
340,Москва,amenity,cafe,POINT (37.5847296 55.7600899),55.7600899,37.5847296
341,Москва,amenity,cafe,POINT (37.6369747 55.7243088),55.7243088,37.6369747
342,Москва,amenity,cafe,POINT (37.6361691 55.7301244),55.7301244,37.6361691
343,Москва,amenity,cafe,POINT (37.5806421 55.8073774),55.8073774,37.5806421
344,Москва,amenity,cafe,POINT (37.5807169 55.7969836),55.7969836,37.5807169
345,Москва,amenity,cafe,POINT (37.5609673 55.7869404),55.7869404,37.5609673
346,Москва,amenity,cafe,POINT (37.6624163 55.8880532),55.8880532,37.6624163
347,Москва,amenity,cafe,POINT (37.7111083 55.8808825),55.8808825,37.7111083
348,Москва,amenity,cafe,POINT (37.6679884 55.7747398),55.7747398,37.6679884
349,Москва,amenity,cafe,POINT (37.631564 55.7615427),55.7615427,37.631564
350,Москва,amenity,cafe,POINT (37.3527531 55.8280748),55.8280748,37.3527531
351,Москва,amenity,cafe,POINT (37.6104661 55.7211045),55.7211045,37.6104661
352,Москва,amenity,cafe,POINT (37.5934263 55.8256475),55.8256475,37.5934263
353,Москва,amenity,cafe,POINT (37.5109187 55.7057663),55.7057663,37.5109187
354,Москва,amenity,cafe,POINT (37.549262 55.7458923),55.7458923,37.549262
355,Москва,amenity,cafe,POINT (37.695897 55.801124),55.801124,37.695897
356,Москва,amenity,cafe,POINT (37.6079595 55.7632797),55.7632797,37.6079595
357,Москва,amenity,cafe,POINT (37.6027041 55.7641705),55.7641705,37.6027041
358,Москва,amenity,cafe,POINT (37.5644057 55.6786728),55.6786728,37.5644057
359,Москва,amenity,cafe,POINT (37.3707313 55.8293736),55.8293736,37.3707313
360,Москва,amenity,cafe,POINT (37.6538897 55.7238071),55.7238071,37.6538897
361,Москва,amenity,cafe,POINT (37.6797382 55.7904137),55.7904137,37.6797382
362,Москва,amenity,cafe,POINT (37.5973729 55.7579096),55.7579096,37.5973729
363,Москва,amenity,cafe,POINT (37.674505 55.5922973),55.5922973,37.674505
364,Москва,amenity,cafe,POINT (37.5457923 55.6890358),55.6890358,37.5457923
365,Москва,amenity,cafe,POINT (37.5785878 55.7802125),55.7802125,37.5785878
366,Москва,amenity,cafe,POINT (37.565006 55.8044752),55.8044752,37.565006
367,Москва,amenity,cafe,POINT (37.7494062 55.7910458),55.7910458,37.7494062
368,Москва,amenity,cafe,POINT (37.651 55.7239764),55.7239764,37.651
369,Москва,amenity,cafe,POINT (37.5760317 55.8454339),55.8454339,37.5760317
370,Москва,amenity,cafe,POINT (37.6002715 55.7428182),55.7428182,37.6002715
371,Москва,amenity,cafe,POINT (37.5750002 55.6916755),55.6916755,37.5750002
372,Москва,amenity,cafe,POINT (37.5688742 55.7975961),55.7975961,37.5688742
373,Москва,amenity,cafe,POINT (37.6468139 55.7178713),55.7178713,37.6468139
374,Москва,amenity,cafe,POINT (37.4822836 55.6640185),55.6640185,37.4822836
375,Москва,amenity,cafe,POINT (37.6484513 55.7717696),55.7717696,37.6484513
376,Москва,amenity,cafe,POINT (37.5861582 55.800505),55.800505,37.5861582
377,Москва,amenity,cafe,POINT (37.5179708 55.6716044),55.6716044,37.5179708
378,Москва,amenity,cafe,POINT (37.5879091 55.8933003),55.8933003,37.5879091
379,Москва,amenity,cafe,POINT (37.5897431 55.7932417),55.7932417,37.5897431
380,Москва,amenity,cafe,POINT (37.7599365 55.6256162),55.6256162,37.7599365
381,Москва,amenity,cafe,POINT (37.4646415 55.8092662),55.8092662,37.4646415
382,Москва,amenity,cafe,POINT (37.651399 55.8469786),55.8469786,37.651399
383,Москва,amenity,cafe,POINT (37.5619461 55.6968499),55.6968499,37.5619461
384,Москва,amenity,cafe,POINT (37.5868148 55.7735775),55.7735775,37.5868148
385,Москва,amenity,cafe,POINT (37.6463758 55.7595465),55.7595465,37.6463758
386,Москва,amenity,cafe,POINT (37.6054914 55.7341268),55.7341268,37.6054914
387,Москва,amenity,cafe,POINT (37.5830377 55.7475516),55.7475516,37.5830377
388,Москва,amenity,cafe,POINT (37.622799 55.7619735),55.7619735,37.622799
389,Москва,amenity,cafe,POINT (37.6013812 55.7287433),55.7287433,37.6013812
390,Москва,amenity,cafe,POINT (37.6531341 55.7642666),55.7642666,37.6531341
391,Москва,amenity,cafe,POINT (37.5955384 55.7623314),55.7623314,37.5955384
392,Москва,amenity,cafe,POINT (37.6191292 55.733966),55.733966,37.6191292
393,Москва,amenity,cafe,POINT (37.5571318 55.7557958),55.7557958,37.5571318
394,Москва,amenity,cafe,POINT (37.6060884 55.7806458),55.7806458,37.6060884
395,Москва,amenity,cafe,POINT (37.3963875 55.8057858),55.8057858,37.3963875
396,Москва,amenity,cafe,POINT (37.4411473 55.6741716),55.6741716,37.4411473
397,Москва,amenity,cafe,POINT (37.5537315 55.6532344),55.6532344,37.5537315
398,Москва,amenity,cafe,POINT (37.652918 55.7504786),55.7504786,37.652918
399,Москва,amenity,cafe,POINT (37.6143271 55.7603631),55.7603631,37.6143271
400,Москва,amenity,cafe,POINT (37.4237619 55.7706045),55.7706045,37.4237619
401,Москва,amenity,cafe,POINT (37.5874612 55.7790523),55.7790523,37.5874612
402,Москва,amenity,cafe,POINT (37.6290769 55.7198771),55.7198771,37.6290769
403,Москва,amenity,cafe,POINT (37.6584451 55.7616389),55.7616389,37.6584451
404,Москва,amenity,cafe,POINT (37.589913 55.7338188),55.7338188,37.589913
405,Москва,amenity,cafe,POINT (37.6422543 55.7349508),55.7349508,37.6422543
406,Москва,amenity,cafe,POINT (37.6635393 55.7456867),55.7456867,37.6635393
407,Москва,amenity,cafe,POINT (37.6837841 55.7624866),55.7624866,37.6837841
408,Москва,amenity,cafe,POINT (37.5514311 55.7633879),55.7633879,37.5514311
409,Москва,amenity,cafe,POINT (37.5904231 55.7713371),55.7713371,37.5904231
410,Москва,amenity,cafe,POINT (37.584448 55.7902577),55.7902577,37.584448
411,Москва,amenity,cafe,POINT (37.7130071 55.7950099),55.7950099,37.7130071
412,Москва,amenity,cafe,POINT (37.4364242 55.6758133),55.6758133,37.4364242
413,Москва,amenity,cafe,POINT (37.5285971 55.6885544),55.6885544,37.5285971
414,Москва,amenity,cafe,POINT (37.7139138 55.7715849),55.7715849,37.7139138
415,Москва,amenity,cafe,POINT (37.6946078 55.7764918),55.7764918,37.6946078
416,Москва,amenity,cafe,POINT (37.6888351 55.678485),55.678485,37.6888351
417,Москва,amenity,cafe,POINT (37.635186 55.7628266),55.7628266,37.635186
418,Москва,amenity,cafe,POINT (37.6147597 55.7602774),55.7602774,37.6147597
419,Москва,amenity,cafe,POINT (37.6268508 55.7619891),55.7619891,37.6268508
420,Москва,amenity,cafe,POINT (37.636339 55.7576274),55.7576274,37.636339
421,Москва,amenity,cafe,POINT (37.6279271 55.7350988),55.7350988,37.6279271
422,Москва,amenity,cafe,POINT (37.6570614 55.7644766),55.7644766,37.6570614
423,Москва,amenity,cafe,POINT (37.6270757 55.7454704),55.7454704,37.6270757
424,Москва,amenity,cafe,POINT (37.5920186 55.7626112),55.7626112,37.5920186
425,Москва,amenity,cafe,POINT (37.409127 55.757773),55.757773,37.409127
426,Москва,amenity,cafe,POINT (37.7946691 55.7993916),55.7993916,37.7946691
427,Москва,amenity,cafe,POINT (37.8185946 55.7408977),55.7408977,37.8185946
428,Москва,amenity,cafe,POINT (37.4052767 55.7227662),55.7227662,37.4052767
429,Москва,amenity,cafe,POINT (37.4059484 55.7226511),55.7226511,37.4059484
430,Москва,amenity,cafe,POINT (37.5064998 55.8482819),55.8482819,37.5064998
431,Москва,amenity,cafe,POINT (37.6357752 55.7214796),55.7214796,37.6357752
432,Москва,amenity,cafe,POINT (37.6353644 55.7215334),55.7215334,37.6353644
433,Москва,amenity,cafe,POINT (37.7529087 55.7600185),55.7600185,37.7529087
434,Москва,amenity,cafe,POINT (37.7024139 55.7369766),55.7369766,37.7024139
435,Москва,amenity,cafe,POINT (37.7719849 55.7617446),55.7617446,37.7719849
436,Москва,amenity,cafe,POINT (37.5454377 55.7470855),55.7470855,37.5454377
437,Москва,amenity,cafe,POINT (37.5429426 55.7492845),55.7492845,37.5429426
438,Москва,amenity,cafe,POINT (37.7093053 55.7235211),55.7235211,37.7093053
439,Москва,amenity,cafe,POINT (37.5670775 55.7624421),55.7624421,37.5670775
440,Москва,amenity,cafe,POINT (37.5876826 55.7393618),55.7393618,37.5876826
441,Москва,amenity,cafe,POINT (37.5974271 55.7654244),55.7654244,37.5974271
442,Москва,amenity,cafe,POINT (37.5740961 55.6776176),55.6776176,37.5740961
443,Москва,amenity,cafe,POINT (37.6224194 55.7409385),55.7409385,37.6224194
444,Москва,amenity,cafe,POINT (37.6214754 55.7415244),55.7415244,37.6214754
445,Москва,amenity,cafe,POINT (37.5246631 55.7372102),55.7372102,37.5246631
446,Москва,amenity,cafe,POINT (37.5669291 55.727862),55.727862,37.5669291
447,Москва,amenity,cafe,POINT (37.7023724 55.7829993),55.7829993,37.7023724
448,Москва,amenity,cafe,POINT (37.6276755 55.7440195),55.7440195,37.6276755
449,Москва,amenity,cafe,POINT (37.5375466 55.7986849),55.7986849,37.5375466
450,Москва,amenity,cafe,POINT (37.4816128 55.7330833),55.7330833,37.4816128
451,Москва,amenity,cafe,POINT (37.45998 55.7350605),55.7350605,37.45998
452,Москва,amenity,cafe,POINT (37.5099057 55.7378211),55.7378211,37.5099057
453,Москва,amenity,cafe,POINT (37.5552676 55.7447885),55.7447885,37.5552676
454,Москва,amenity,cafe,POINT (37.6223723 55.7621287),55.7621287,37.6223723
455,Москва,amenity,cafe,POINT (37.411804 55.6469667),55.6469667,37.411804
456,Москва,amenity,cafe,POINT (37.4436258 55.8506857),55.8506857,37.4436258
457,Москва,amenity,cafe,POINT (37.4450097 55.8505472),55.8505472,37.4450097
458,Москва,amenity,cafe,POINT (37.4443983 55.8508537),55.8508537,37.4443983
459,Москва,amenity,cafe,POINT (37.4451036 55.8502827),55.8502827,37.4451036
460,Москва,amenity,cafe,POINT (37.4434857 55.850434),55.850434,37.4434857
461,Москва,amenity,cafe,POINT (37.4433669 55.8506955),55.8506955,37.4433669
462,Москва,amenity,cafe,POINT (37.6028932 55.7611131),55.7611131,37.6028932
463,Москва,amenity,cafe,POINT (37.6458727 55.7587752),55.7587752,37.6458727
464,Москва,amenity,cafe,POINT (37.6324894 55.7608519),55.7608519,37.6324894
465,Москва,amenity,cafe,POINT (37.6060092 55.7612684),55.7612684,37.6060092
466,Москва,amenity,cafe,POINT (37.5884925 55.7786902),55.7786902,37.5884925
467,Москва,amenity,cafe,POINT (37.7789701 55.7502787),55.7502787,37.7789701
468,Москва,amenity,cafe,POINT (37.7758371 55.747743),55.747743,37.7758371
469,Москва,amenity,cafe,POINT (37.6290416 55.7644551),55.7644551,37.6290416
470,Москва,amenity,cafe,POINT (37.5827587 55.7520697),55.7520697,37.5827587
471,Москва,amenity,cafe,POINT (37.7127709 55.648361),55.648361,37.7127709
472,Москва,amenity,cafe,POINT (37.7459131 55.6500922),55.6500922,37.7459131
473,Москва,amenity,cafe,POINT (37.5955493 55.5831658),55.5831658,37.5955493
474,Москва,amenity,cafe,POINT (37.6535075 55.7420526),55.7420526,37.6535075
475,Москва,amenity,cafe,POINT (37.6373993 55.754283),55.754283,37.6373993
476,Москва,amenity,cafe,POINT (37.5991072 55.7810871),55.7810871,37.5991072
477,Москва,amenity,cafe,POINT (37.5954849 55.7732756),55.7732756,37.5954849
478,Москва,amenity,cafe,POINT (37.6288516 55.7778474),55.7778474,37.6288516
479,Москва,amenity,cafe,POINT (37.628767 55.777591),55.777591,37.628767
480,Москва,amenity,cafe,POINT (37.6288906 55.7781917),55.7781917,37.6288906
481,Москва,amenity,cafe,POINT (37.5870892 55.7341435),55.7341435,37.5870892
482,Москва,amenity,cafe,POINT (37.6209295 55.765693),55.765693,37.6209295
483,Москва,amenity,cafe,POINT (37.7605471 55.7255031),55.7255031,37.7605471
484,Москва,amenity,cafe,POINT (37.6077747 55.7625751),55.7625751,37.6077747
485,Москва,amenity,cafe,POINT (37.6364205 55.8376822),55.8376822,37.6364205
486,Москва,amenity,cafe,POINT (37.5817739 55.7761547),55.7761547,37.5817739
487,Москва,amenity,cafe,POINT (37.6087313 55.7404918),55.7404918,37.6087313
488,Москва,amenity,cafe,POINT (37.569163 55.8096089),55.8096089,37.569163
489,Москва,amenity,cafe,POINT (37.5530612 55.9426012),55.9426012,37.5530612
490,Москва,amenity,cafe,POINT (37.5591946 55.872266),55.872266,37.5591946
491,Москва,amenity,cafe,POINT (37.6081919 55.747311),55.747311,37.6081919
492,Москва,amenity,cafe,POINT (37.6089918 55.6406633),55.6406633,37.6089918
493,Москва,amenity,cafe,POINT (37.5909374 55.7716874),55.7716874,37.5909374
494,Москва,amenity,cafe,POINT (37.6097522 55.7515898),55.7515898,37.6097522
495,Москва,amenity,cafe,POINT (37.6073358 55.7470041),55.7470041,37.6073358
496,Москва,amenity,cafe,POINT (37.5541095 55.7564742),55.7564742,37.5541095
497,Москва,amenity,cafe,POINT (37.621849 55.756879),55.756879,37.621849
498,Москва,amenity,cafe,POINT (37.5499629 55.7273127),55.7273127,37.5499629
499,Москва,amenity,cafe,POINT (37.6248548 55.7424943),55.7424943,37.6248548
500,Москва,amenity,cafe,POINT (37.5342578 55.6935993),55.6935993,37.5342578
501,Москва,amenity,cafe,POINT (37.5958901 55.7507473),55.7507473,37.5958901
502,Москва,amenity,cafe,POINT (37.3597025 55.8475453),55.8475453,37.3597025
503,Москва,amenity,cafe,POINT (37.5790796 55.5699593),55.5699593,37.5790796
504,Москва,amenity,cafe,POINT (37.5733186 55.8980433),55.8980433,37.5733186
505,Москва,amenity,cafe,POINT (37.657397 55.731468),55.731468,37.657397
506,Москва,amenity,cafe,POINT (37.6018142 55.7435778),55.7435778,37.6018142
507,Москва,amenity,cafe,POINT (37.5107998 55.6636372),55.6636372,37.5107998
508,Москва,amenity,cafe,POINT (37.7839784 55.7885959),55.7885959,37.7839784
509,Москва,amenity,cafe,POINT (37.4321984 55.8572707),55.8572707,37.4321984
510,Москва,amenity,cafe,POINT (37.7050302 55.7826823),55.7826823,37.7050302
511,Москва,amenity,cafe,POINT (37.65298 55.7040427),55.7040427,37.65298
512,Москва,amenity,cafe,POINT (37.6012187 55.7837493),55.7837493,37.6012187
513,Москва,amenity,cafe,POINT (37.6733864 55.7186111),55.7186111,37.6733864
514,Москва,amenity,cafe,POINT (37.7413853 55.6337037),55.6337037,37.7413853
515,Москва,amenity,cafe,POINT (37.5202387 55.7778767),55.7778767,37.5202387
516,Москва,amenity,cafe,POINT (37.6322737 55.7609867),55.7609867,37.6322737
517,Москва,amenity,cafe,POINT (37.5922059 55.795734),55.795734,37.5922059
518,Москва,amenity,cafe,POINT (37.6796278 55.7468795),55.7468795,37.6796278
519,Москва,amenity,cafe,POINT (37.5121852 55.7950233),55.7950233,37.5121852
520,Москва,amenity,cafe,POINT (37.5944274 55.7367712),55.7367712,37.5944274
521,Москва,amenity,cafe,POINT (37.5889771 55.7529967),55.7529967,37.5889771
522,Москва,amenity,cafe,POINT (37.5709539 55.7562213),55.7562213,37.5709539
523,Москва,amenity,cafe,POINT (37.5840306 55.7480416),55.7480416,37.5840306
524,Москва,amenity,cafe,POINT (37.5778053 55.7015097),55.7015097,37.5778053
525,Москва,amenity,cafe,POINT (37.6298385 55.7427985),55.7427985,37.6298385
526,Москва,amenity,cafe,POINT (37.5757965 55.764985),55.764985,37.5757965
527,Москва,amenity,cafe,POINT (37.6111922 55.7650691),55.7650691,37.6111922
528,Москва,amenity,cafe,POINT (37.6389457 55.7650748),55.7650748,37.6389457
529,Москва,amenity,cafe,POINT (37.6395076 55.7648145),55.7648145,37.6395076
530,Москва,amenity,cafe,POINT (37.6426608 55.7619464),55.7619464,37.6426608
531,Москва,amenity,cafe,POINT (37.4295126 55.683955),55.683955,37.4295126
532,Москва,amenity,cafe,POINT (37.5801976 55.7595988),55.7595988,37.5801976
533,Москва,amenity,cafe,POINT (37.6785456 55.7469706),55.7469706,37.6785456
534,Москва,amenity,cafe,POINT (37.6185734 55.7092449),55.7092449,37.6185734
535,Москва,amenity,cafe,POINT (37.6027536 55.7659019),55.7659019,37.6027536
536,Москва,amenity,cafe,POINT (37.6247746 55.7449156),55.7449156,37.6247746
537,Москва,amenity,cafe,POINT (37.6248551 55.7446726),55.7446726,37.6248551
538,Москва,amenity,cafe,POINT (37.6605422 55.7916964),55.7916964,37.6605422
539,Москва,amenity,cafe,POINT (37.5966131 55.7786989),55.7786989,37.5966131
540,Москва,amenity,cafe,POINT (37.6560648 55.7474092),55.7474092,37.6560648
541,Москва,amenity,cafe,POINT (37.6564227 55.747292),55.747292,37.6564227
542,Москва,amenity,cafe,POINT (37.6357844 55.7619107),55.7619107,37.6357844
543,Москва,amenity,cafe,POINT (37.6474444 55.6537517),55.6537517,37.6474444
544,Москва,amenity,cafe,POINT (37.7730206 55.7049257),55.7049257,37.7730206
545,Москва,amenity,cafe,POINT (37.6453199 55.7293877),55.7293877,37.6453199
546,Москва,amenity,cafe,POINT (37.5199627 55.8053964),55.8053964,37.5199627
547,Москва,amenity,cafe,POINT (37.6420148 55.7081019),55.7081019,37.6420148
548,Москва,amenity,cafe,POINT (37.591352 55.7510725),55.7510725,37.591352
549,Москва,amenity,cafe,POINT (37.5941761 55.7635928),55.7635928,37.5941761
550,Москва,amenity,cafe,POINT (37.6605569 55.7773907),55.7773907,37.6605569
551,Москва,amenity,cafe,POINT (37.508139 55.6518072),55.6518072,37.508139
552,Москва,amenity,cafe,POINT (37.5080541 55.651447),55.651447,37.5080541
